mean,sd,maxv,median,skew,kurtosis,q1,q3,iqr,energy,rmse,zcr,tempo,meanmfcc,minmfcc,maxmfcc,chroma_freq,spectral_centroid,spectral_bandwidth,spectral_rolloff,tonnetz,stft,mel,Sex
5512.131837307153,3182.643351809741,11024.263674614305,0.0,5512.131837307153,3.884440960766755e-16,-1.2000000107051703,2756.0659186535763,8268.19775596073,0.0,5512.131837307154,46.953102,0.03959638,0.0646141516679467,112.34714673913044,6.7727466,492.75916,180.5145,0.40717664,1856.9411615656197,2156.6657344122377,4065.760725635593,0.0172810768185396,0.24909642,0.34842864
5512.348019078602,3182.731100295458,11024.696038157206,0.0,5512.348019078603,4.810067604390828e-16,-1.2000000072967298,2756.1740095393016,8268.522028617905,0.0,5512.348019078603,55.719532,0.039193854,0.05345721217468019,143.5546875,8.783358,525.8214,173.81906,0.4036634,1694.614317527842,2030.4069701873782,3577.392921985035,0.017406243808327997,0.24132718,0.3410037
5512.30694473629,3182.6433569560627,11024.613889472577,0.0,5512.306944736289,-4.752774153813022e-16,-1.2000000029435904,2756.153472368145,8268.460417104434,0.0,5512.306944736289,199.07417,0.059041202,0.03692938065803989,107.666015625,10.842919,541.9411,194.83493,0.46325824,1677.8097432485863,2187.2917803168907,3592.2958374023438,-0.007391060128748852,0.2503908,0.80301607
5512.429425546351,3182.6841040443214,11024.858851092704,0.0,5512.429425546352,9.92779419839071e-16,-1.2000000015734684,2756.214712773176,8268.644138319527,0.0,5512.429425546351,150.58107,0.043906808,0.03450262450390475,112.34714673913044,13.553273,527.87177,200.46985,0.4006111,1372.0519517463856,1873.1357886406217,2849.560546875,0.005336331653937892,0.15820935,0.44592434
5512.279279279279,3182.6433563565975,11024.558558558558,0.0,5512.279279279279,2.3287981684197713e-16,-1.2000000038476921,2756.1396396396394,8268.418918918918,0.0,5512.279279279279,61.170486,0.034994423,0.05671558126964425,135.99917763157896,12.638631,598.01587,181.82918,0.32581827,1596.5276398439094,1935.5614392237017,2946.7529296875,-0.019792773882231825,0.15368906,0.285077
5512.149866615854,3182.643352487919,11024.299733231708,0.0,5512.149866615853,-1.231405286000597e-16,-1.200000009682357,2756.074933307927,8268.22479992378,0.0,5512.149866615853,31.345215,0.031550497,0.04385658483915018,161.4990234375,13.811642,550.0329,204.61673,0.30234137,1428.2514622347173,1896.4638502586477,2767.0166015625,-0.0037844998131298397,0.14208797,0.23066562
5512.377638676167,3182.7140011148963,11024.755277352335,0.0,5512.377638676167,-1.721206943111638e-16,-1.200000004729803,2756.1888193380837,8268.566458014251,0.0,5512.377638676167,61.152718,0.036842648,0.09018467548610494,151.99908088235293,13.161223,659.0438,170.98737,0.3505609,2169.4056863615438,2191.8838421513647,4034.0498490767045,-0.005816912217467408,0.15558404,0.31661865
5512.337221319947,3182.737333672431,11024.674442639893,0.0,5512.337221319946,-6.869022896032129e-16,-1.2000000083703457,2756.168610659973,8268.50583197992,0.0,5512.3372213199455,25.925495,0.027668243,0.14335912124254416,99.38401442307692,13.454298,598.1723,207.92245,0.3481122,2576.661151894103,2126.5954922542505,4422.662809001866,-0.006276666217288653,0.1695595,0.17052785
5512.3354624958965,3182.738349009386,11024.670924991791,0.0,5512.335462495896,-4.918123973991917e-16,-1.2000000085522013,2756.167731247948,8268.503193743843,0.0,5512.335462495896,49.115593,0.038287885,0.048531518624641834,129.19921875,12.373087,559.3439,215.10861,0.33551157,1609.8309777809177,1991.8561093377798,3136.1805308948865,-0.029371405595975435,0.17971781,0.33700845
5512.395109884883,3182.703914939484,11024.790219769766,0.0,5512.395109884883,-3.6886631605382685e-17,-1.2000000034755745,2756.1975549424415,8268.592664827325,0.0,5512.395109884884,48.68884,0.03043712,0.02365096278255575,99.38401442307692,15.45238,664.5739,197.64746,0.2094524,942.1494219236243,1623.684264465199,1544.5369387135922,-0.018468018073951067,0.1108357,0.217637
5512.357059509919,3182.7258813584726,11024.714119019836,0.0,5512.357059509918,-8.042622709626788e-16,-1.2000000064544913,2756.178529754959,8268.535589264877,0.0,5512.357059509917,83.08927,0.046416264,0.06671679717886221,107.666015625,12.09876,524.0628,218.17178,0.26868626,1565.8534548540536,1912.6756828029913,2909.2490748355262,-0.008877612910946096,0.19545947,0.502462
5512.367815265088,3182.7196721401647,11024.735630530178,0.0,5512.36781526509,1.0226565888710079e-15,-1.2000000055197044,2756.183907632545,8268.551722897635,0.0,5512.36781526509,72.2894,0.04163403,0.030764435066180703,99.38401442307692,12.71837,644.7875,240.37796,0.30275527,928.8911014655444,1470.1580594247407,1542.2500238185976,-0.009780983143412086,0.17314307,0.40395147
5512.343006863555,3182.733993774785,11024.68601372711,0.0,5512.343006863555,-2.2083030675143763e-16,-1.2000000077859327,2756.1715034317776,8268.514510295332,0.0,5512.343006863554,68.88115,0.044290446,0.04103776271572592,112.34714673913044,13.267829,600.9297,190.20325,0.23952466,1475.2862466070394,1931.2794022929625,2918.8412873641305,-0.0008191476120283437,0.17907453,0.45688966
5512.329265648713,3182.741926325595,11024.658531297426,0.0,5512.329265648714,2.401566344241631e-16,-1.2000000092085008,2756.164632824357,8268.493898473069,0.0,5512.329265648712,171.98557,0.07298362,0.04134663032705649,161.4990234375,11.163488,449.00314,183.52164,0.25651386,1286.1164951117219,1701.2218652477977,2504.4124603271484,-0.021873696882302836,0.31505445,1.2291307
5512.3929964865965,3182.7051350167526,11024.785992973193,0.0,5512.3929964865965,3.7629791163745165e-16,-1.2000000036170393,2756.1964982432983,8268.589494729895,0.0,5512.3929964865965,81.46619,0.03976575,0.06791800923948911,172.265625,6.220554,515.2811,189.32138,0.4985543,2654.9837550388975,2826.770068860666,5914.275458307549,0.019259088791928714,0.19746162,0.35175774
5512.384995723197,3182.7097538876,11024.769991446394,0.0,5512.384995723197,-8.088634960666468e-17,-1.2000000041781491,2756.1924978615984,8268.577493584795,0.0,5512.384995723196,223.029,0.0682117,0.045792130846580716,172.265625,4.0713835,496.07632,177.1922,0.39813894,1760.6099577742546,2264.8717878985435,3640.82940284242,0.014476602969603729,0.36020505,1.0812993
5512.255337091119,3182.6433557731043,11024.510674182238,0.0,5512.255337091119,-2.5814093599162593e-16,-1.200000004727704,2756.1276685455596,8268.383005636679,0.0,5512.255337091119,274.4192,0.07803639,0.03468477464882498,117.45383522727273,4.0868387,536.4783,238.66837,0.44378942,1275.394709496489,1827.112307934024,2468.3341379915732,0.009406677152806344,0.4251117,1.3955251
5512.332242848448,3182.643357434066,11024.664485696896,0.0,5512.332242848448,2.8393522603376554e-16,-1.2000000022226767,2756.166121424224,8268.498364272673,0.0,5512.332242848449,455.58063,0.083258875,0.0316032927070495,123.046875,7.0611115,545.66156,223.98544,0.43755078,1107.4550436455327,1673.5191759353881,2000.8351880450582,-0.0012594019556329294,0.3144897,1.6075324
5512.202445212134,3182.6433542712653,11024.40489042427,0.0,5512.202445212135,5.232442186711472e-16,-1.2000000069927488,2756.1012226060675,8268.303667818203,0.0,5512.202445212136,270.91614,0.0855078,0.04077942406822659,112.34714673913044,3.9095838,524.5449,186.33899,0.4183418,1512.4173953978807,2015.9233546443215,3256.9707165025684,-0.0014792061406963672,0.4773709,1.6425182
5512.014488286067,3182.64334656369,11024.028976572134,0.0,5512.014488286066,-4.268813838967915e-16,-1.200000018617161,2756.007244143033,8268.021732429099,0.0,5512.014488286066,202.33246,0.094391696,0.050332467303712186,95.703125,3.2876456,478.39764,194.07904,0.4270218,1485.2843007837428,2000.349263017721,3149.111328125,0.01144030843121364,0.49658898,2.055775
5512.320993667803,3182.7467015500238,11024.641987335606,0.0,5512.320993667803,0.0,-1.20000001012238,2756.1604968339016,8268.481490501705,0.0,5512.320993667803,226.86078,0.08582871,0.0916352773087414,129.19921875,3.0706227,475.70322,188.26993,0.42038202,2082.229566144433,2205.864073099897,4108.076251921107,-0.009147456711233593,0.46180886,1.6978155
5512.090331450654,3182.643350119084,11024.180662901308,0.0,5512.090331450654,0.0,-1.200000013254986,2756.045165725327,8268.135497175981,0.0,5512.090331450654,117.31063,0.06602184,0.09827964180879128,143.5546875,3.1234212,451.33817,171.16039,0.43485457,2265.644299808109,2410.9944372736427,4749.493293042453,-0.007870903347937018,0.42571875,0.9938872
5512.201978699248,3182.815402982643,11024.403957398497,0.0,5512.201978699249,6.811366444285573e-16,-1.2000000280557372,2756.1009893496243,8268.302968048873,0.0,5512.201978699248,90.72885,0.07003423,0.07173748513352794,184.5703125,3.1310737,365.3288,177.44922,0.39577112,1825.880334139857,2142.227617097062,3835.820048564189,-0.010293544564053935,0.49973786,1.0895901
5512.238434163701,3182.64335532501,11024.476868327401,0.0,5512.238434163701,0.0,-1.2000000054035116,2756.1192170818504,8268.357651245551,0.0,5512.238434163701,215.01584,0.071421884,0.040592156769708905,129.19921875,5.199505,503.4814,197.23376,0.4020178,1371.9758296085256,1972.9685914505978,2788.5498046875,-0.006310119329633238,0.3691531,1.1891139
5512.022975077882,3182.643346991471,11024.045950155763,0.0,5512.022975077882,-3.355355646112691e-16,-1.2000000179719899,2756.011487538941,8268.034462616823,0.0,5512.022975077882,142.91766,0.0786348,0.03638644918444166,107.666015625,3.6098452,443.4521,199.26668,0.37811375,1341.8552218699028,2021.4844798075349,2853.8515837296195,-0.012950675600453907,0.4268748,1.4308858
5512.153715685658,3182.6433526282926,11024.307431371317,0.0,5512.153715685658,1.2178682593271007e-16,-1.2000000094706478,2756.0768578428297,8268.230573528486,0.0,5512.153715685657,260.22305,0.09040515,0.0371242815415057,135.99917763157896,3.280945,497.7921,219.09122,0.4625274,1096.525851754728,1702.0943631175985,1885.8642578125,0.009651310826737156,0.51681435,1.8822566
5512.020693852709,3182.643346877226,11024.041387705416,0.0,5512.020693852708,-5.899952807464066e-16,-1.200000018144292,2756.010346926354,8268.031040779062,0.0,5512.020693852708,197.44144,0.09264605,0.04273355649263139,172.265625,2.5244966,435.5771,198.01726,0.34892753,1397.7631830220269,1988.9124359788473,2991.6796875,-0.004767524006979364,0.5030419,2.0083585
5512.033787212449,3182.6433475255353,11024.067574424898,0.0,5512.033787212449,8.198259858541648e-17,-1.2000000171665253,2756.0168936062246,8268.050680818673,0.0,5512.033787212448,106.054794,0.06696668,0.03446234513087234,198.76802884615384,4.052265,498.92404,200.70644,0.40344557,1181.9000902440455,1853.4811578709034,2398.432305518617,-0.0024960217198038014,0.3275026,1.0400614
5512.252124645892,3182.6433556902457,11024.504249291784,0.0,5512.252124645892,1.7435356593616575e-16,-1.2000000048526696,2756.126062322946,8268.37818696884,0.0,5512.252124645893,553.6846,0.11157161,0.05220441107039277,103.359375,7.1723948,356.40106,255.14424,0.32991484,929.9519668067135,935.6540567699512,1703.5981276939656,0.00209784164988425,0.5803154,2.9178638
5512.339463568058,3182.6433575582023,11024.678927136118,0.0,5512.339463568058,3.669901879721646e-16,-1.2000000020354529,2756.169731784029,8268.509195352086,0.0,5512.339463568057,447.05322,0.080681495,0.042794530920104254,123.046875,7.72795,387.94055,230.33646,0.38303328,856.5832347247451,1005.9436885901033,1422.8662109375,-0.00039600365302683787,0.34122998,1.507064
5512.2544434050515,3182.643355750162,11024.508886810103,0.0,5512.2544434050515,-4.3180642262855816e-16,-1.2000000047623058,2756.1272217025257,8268.381665107576,0.0,5512.254443405051,96.62345,0.046389844,0.046058932270206465,129.19921875,7.2907567,520.1846,196.69675,0.46432897,1821.1584948799684,2403.1133030074143,3908.031671697443,0.002666661144446499,0.19105123,0.50172913
5512.398643058084,3182.7018752136228,11024.797286116167,0.0,5512.398643058083,-9.980380058341335e-16,-1.200000003245376,2756.1993215290418,8268.597964587127,0.0,5512.398643058084,51.535046,0.03078221,0.04271162756490402,151.99908088235293,8.270654,523.49493,167.57413,0.4351089,1869.0519620246414,2552.070659567784,4079.2339004088785,0.0025033976313819416,0.14469588,0.22058848
5512.398829078496,3182.7017678225798,11024.797658156991,0.0,5512.398829078496,-4.2694561756193797e-16,-1.2000000032334752,2756.1994145392478,8268.598243617744,0.0,5512.398829078496,78.220825,0.03788879,0.06513360739979444,117.45383522727273,9.193701,459.55078,152.27579,0.2876772,2120.367491229316,2404.924281519378,4547.631379599883,0.013047974143560584,0.22886488,0.314301
5512.314450166617,3182.7504789425366,11024.628900333233,0.0,5512.314450166617,-2.609934332511416e-16,-1.2000000108759188,2756.157225083308,8268.471675249923,0.0,5512.314450166615,66.45493,0.04729468,0.1001346348030966,112.34714673913044,7.401043,479.90695,134.33615,0.30486104,2486.1339447627274,2427.8301868345143,4994.42573159428,0.03831878755918218,0.33498302,0.47138426
5512.203198190923,3182.6433542947016,11024.406396381844,0.0,5512.203198190922,-5.219201203299159e-16,-1.2000000069574022,2756.101599095461,8268.304797286384,0.0,5512.203198190923,105.37823,0.053261522,0.11206826930842329,95.703125,5.8256025,413.77203,125.70362,0.3645818,2932.472091159641,2689.0000221535756,5841.250066887843,-0.008031519788914037,0.36451527,0.606476
5512.088004484305,3182.6433500189582,11024.17600896861,0.0,5512.088004484305,-2.8979439264443675e-16,-1.200000013405994,2756.0440022421526,8268.132006726457,0.0,5512.088004484304,144.70659,0.07353481,0.09607264302529801,143.5546875,5.1269255,418.48187,182.05913,0.3953073,2463.4087413993993,2517.8460329028926,5104.994288030661,-0.010861941694368408,0.47698885,1.2186971
5512.070577237672,3182.643349251064,11024.141154475345,0.0,5512.070577237672,0.0,-1.2000000145641179,2756.035288618836,8268.105865856509,0.0,5512.070577237673,57.020035,0.047125775,0.062005842259006815,143.5546875,7.703967,398.01126,153.89285,0.30645087,2340.436870529015,2576.205450731952,5088.380342371323,-0.015308754180065783,0.30654028,0.51069826
5512.234362952969,3182.643355212611,11024.468725905936,0.0,5512.234362952968,-6.539645017877988e-16,-1.200000005573029,2756.117181476484,8268.351544429452,0.0,5512.234362952968,64.56078,0.039439753,0.05305384893386339,129.19921875,7.8882585,413.05194,163.94183,0.24503441,2010.4444120649573,2449.355459999773,4444.111744950457,-0.002312459798347408,0.23300305,0.35146686
5512.17795174388,3182.6433534765265,11024.355903487762,0.0,5512.177951743881,6.795785992192649e-16,-1.2000000081913587,2756.0889758719404,8268.266927615821,0.0,5512.177951743881,171.08963,0.070693046,0.08257631079304804,107.666015625,5.5458894,403.88507,166.81107,0.2938442,2284.6454157127628,2515.415090528506,4792.905346315299,0.0006013547157270716,0.43003014,1.1296322
5512.3574955406775,3182.7256296420674,11024.714991081355,0.0,5512.357495540677,-4.009045871838021e-16,-1.200000006415175,2756.1787477703388,8268.536243311015,0.0,5512.357495540677,403.54666,0.10213655,0.04402336883466033,112.34714673913044,5.711415,468.23257,194.97728,0.29984882,1417.4073570113223,1935.964193067721,2824.3912546258225,0.012153482720042082,0.5266444,2.4061947
5512.277891937628,3182.771582724281,11024.555783875256,0.0,5512.277891937629,4.686116433666074e-16,-1.2000000155835964,2756.138945968814,8268.416837906443,0.0,5512.277891937629,291.78973,0.10842617,0.0717163577759871,151.99908088235293,5.810762,331.90787,129.31964,0.23722933,2344.421520690571,2442.7276586483604,4776.85546875,0.016841730268644294,0.61166847,2.6255708
5512.2787655014645,3182.771078453085,11024.55753100293,0.0,5512.278765501465,4.667688625371864e-16,-1.2000000154612593,2756.1393827507327,8268.418148252196,0.0,5512.278765501464,59.335434,0.048797823,0.06766193113411992,129.19921875,6.724665,408.9251,135.6192,0.3020275,2112.689269175433,2344.6351618633576,4486.376953125,0.0092819568260412,0.34125713,0.5240057
5512.42080537877,3182.6890806299684,11024.84161075754,0.0,5512.42080537877,-5.570166986675231e-17,-1.2000000019813113,2756.210402689385,8268.631208068155,0.0,5512.42080537877,40.07902,0.023995453,0.06681703252499713,117.45383522727273,8.359502,482.1561,146.3365,0.5111217,2829.614537864024,2982.2473002468,6292.761948529412,0.034595499381909575,0.1353581,0.12543604
5512.412065912679,3182.6941260571202,11024.824131825359,0.0,5512.412065912679,3.71089174972759e-16,-1.2000000024427258,2756.2060329563396,8268.61809886902,0.0,5512.41206591268,56.90922,0.030129518,0.057568990269580476,151.99908088235293,7.1363854,488.6526,158.02031,0.410669,2379.66797255477,2759.714673046434,5306.796636814024,0.029484472355481003,0.16941053,0.21099421
5512.40233855966,3182.699741768848,11024.804677119319,0.0,5512.402338559659,-4.1213650634320275e-16,-1.2000000030130404,2756.2011692798296,8268.603507839489,0.0,5512.402338559659,126.61828,0.04736217,0.07350387981433583,123.046875,10.136377,572.41864,162.15337,0.35762927,2540.064014969475,2587.5350197896933,5217.6309121621625,0.003449279977054004,0.2387382,0.4912525
5512.419573685823,3182.689791707041,11024.839147371646,0.0,5512.419573685823,5.091113935349113e-16,-1.2000000020434203,2756.209786842912,8268.629360528736,0.0,5512.419573685824,514.85803,0.08666932,0.054725569723673075,129.19921875,9.125682,528.0849,180.7424,0.33046135,1890.267648550069,2329.0530178773042,4242.362406716418,0.012815800656456688,0.3862684,1.6976004
5512.4102973003755,3182.695147100103,11024.820594600753,0.0,5512.410297300376,3.1546031705863735e-16,-1.2000000025419737,2756.2051486501878,8268.615445950563,0.0,5512.4102973003755,1162.4761,0.13753617,0.0406157451101637,135.99917763157896,9.142153,500.20578,177.9834,0.35637957,1534.895625590671,2104.5673563453606,3253.382255617252,-0.005441683923597945,0.5593604,4.2328286
5512.356743762994,3182.6433578331107,11024.713487525989,0.0,5512.3567437629945,6.045918313444435e-16,-1.2000000016208432,2756.1783718814972,8268.535115644492,0.0,5512.356743762995,636.04175,0.09090912,0.033588440898636975,123.046875,11.986042,517.36096,189.90439,0.36946002,1745.337874869066,2264.6377446674064,3859.0779891866723,-0.006581031932892787,0.3214093,1.878885
5512.227992697128,3182.643355033256,11024.455985394256,0.0,5512.227992697128,0.0,-1.2000000058435276,2756.113996348564,8268.341989045692,0.0,5512.227992697128,539.8905,0.115411334,0.05731132657340932,95.703125,4.155727,447.74533,178.3256,0.37916467,1727.7301491514895,2210.370305696215,3592.81494140625,-0.013955206060080848,0.56417805,3.0994105
5512.113889472578,3182.643351100814,11024.227778945156,0.0,5512.113889472578,-1.3579354800127667e-16,-1.2000000117743606,2756.056944736289,8268.170834208868,0.0,5512.113889472579,128.0082,0.066954195,0.053545788828576434,198.76802884615384,5.3792853,482.60684,200.26468,0.3473508,1713.85789024074,2206.2499503373724,3636.9964599609375,-0.010207185431190249,0.38924584,1.0344365
5512.351282812206,3182.7292161835485,11024.70256562441,0.0,5512.351282812206,-6.798688494272499e-16,-1.2000000069867132,2756.175641406103,8268.526924218308,0.0,5512.351282812205,215.20024,0.07619418,0.10685766699039603,95.703125,4.909847,474.7004,156.95511,0.35372353,2535.901809681735,2469.075459131884,5031.690122003424,0.0482588551993429,0.424016,1.3301151
5512.296744220346,3182.7607000334347,11024.593488440692,0.0,5512.296744220346,-2.8589485279970193e-16,-1.2000000130505204,2756.148372110173,8268.445116330518,0.0,5512.296744220345,267.7098,0.09935078,0.11356094683282944,123.046875,5.534342,477.0929,193.15073,0.35878596,2248.879801800379,2226.668820852131,4444.5750110554245,-0.00741468416275925,0.5178792,2.3045793
5512.323288988619,3182.7453765169525,11024.646577977239,0.0,5512.32328898862,3.728435790661969e-16,-1.200000009864462,2756.16164449431,8268.48493348293,0.0,5512.32328898862,184.00104,0.07679991,0.08212591357866393,107.666015625,7.2513647,452.7674,173.58044,0.32129538,2249.5595927055333,2383.9740697534066,4490.555359887295,-0.0028138232376380646,0.35524604,1.3737143
5512.300126903553,3182.643356815775,11024.600253807106,0.0,5512.300126903554,2.1088373542824464e-16,-1.2000000031551699,2756.1500634517765,8268.45019035533,0.0,5512.300126903554,562.3771,0.10097125,0.04425227969036094,151.99908088235293,6.3634214,486.06284,189.60579,0.31275496,1440.5816132226466,2025.457309138572,2808.4879557291665,-0.03339514019896566,0.45827046,2.393793
5512.117267235993,3182.6433512368108,11024.234534471985,0.0,5512.117267235993,0.0,-1.2000000115692533,2756.0586336179963,8268.175900853988,0.0,5512.117267235992,111.83505,0.062307447,0.046620613045440344,129.19921875,6.8885293,497.38336,195.19006,0.29970872,1685.6651222490675,2176.99136159054,3596.044921875,0.006427168928684836,0.32032987,0.88497657
5512.14747074247,3182.643352399759,11024.294941484939,0.0,5512.1474707424695,-6.199157390933202e-16,-1.2000000098153178,2756.0737353712348,8268.221206113705,0.0,5512.14747074247,461.79034,0.121513285,0.041470823341326936,107.666015625,4.6605034,402.0952,198.67899,0.3406089,1171.1619835347813,1813.2693887881683,2074.3073494203627,0.00903902740539156,0.60674775,3.3688064
5512.304000000001,3182.75651151388,11024.608,0.0,5512.304,-8.2707147949002e-16,-1.2000000121354342,2756.152,8268.456,0.0,5512.304,674.12256,0.15481585,0.050522648083623695,117.45383522727273,6.6954775,465.78976,161.68292,0.30028626,1678.0234303941847,2246.7411256142354,3549.8464133522725,-0.003573756384371438,0.5197303,5.668884
5512.319905910027,3182.7473294854512,11024.639811820054,0.0,5512.319905910027,0.0,-1.2000000102457689,2756.1599529550135,8268.479858865041,0.0,5512.319905910028,377.65973,0.1110756,0.04710878797778504,129.19921875,6.190256,431.87143,167.72719,0.28612888,1504.9945671893315,2085.279677957562,3127.518310546875,0.011375506621124697,0.5082241,2.8955953
5512.312340425532,3182.643357063637,11024.624680851062,0.0,5512.312340425531,-5.279930482157943e-16,-1.2000000027813496,2756.1561702127656,8268.468510638297,0.0,5512.312340425531,83.47653,0.037694205,0.05976068492451192,161.4990234375,7.3873897,552.5768,213.36269,0.46117863,1524.753208275232,1813.1694507721545,2939.6567170516305,0.004426467942427685,0.209464,0.323498
5512.235548093068,3182.6433552455096,11024.471096186135,0.0,5512.235548093067,-4.650334558023352e-16,-1.2000000055234123,2756.1177740465337,8268.353322139601,0.0,5512.235548093067,38.657146,0.030450452,0.044014295651339616,103.359375,8.982949,597.8546,210.19092,0.4109595,1285.2952609399265,1695.6499806813606,2514.657964939024,0.0012228947596782161,0.16347127,0.21112467
5512.2696406184705,3182.643356128914,11024.539281236941,0.0,5512.2696406184705,0.0,-1.2000000041910788,2756.1348203092357,8268.404460927704,0.0,5512.269640618469,59.994736,0.03540509,0.09433568040784772,135.99917763157896,7.223597,521.6551,195.5997,0.38032743,1957.0844868781433,1884.7739014123406,3585.965550199468,-0.008201712584187029,0.22244643,0.27848366
5512.32508329367,3182.744340706603,11024.650166587338,0.0,5512.325083293669,-6.150970749540585e-16,-1.2000000096651602,2756.1625416468346,8268.487624940504,0.0,5512.32508329367,45.247166,0.037890483,0.0653953547404493,117.45383522727273,6.273594,542.2231,200.7334,0.46038285,1621.5547396127072,1871.8062243580969,3089.1463741179437,-0.00434018764208933,0.22444089,0.32756427
5512.159027648914,3182.6433528194693,11024.318055297828,0.0,5512.159027648914,2.398372588202441e-16,-1.2000000091823189,2756.0795138244575,8268.238541473373,0.0,5512.159027648915,40.09507,0.03521349,0.05384258543374053,117.45383522727273,7.983676,517.5451,219.61734,0.4349345,1430.9035561229318,1798.7274213370442,2728.997039794922,-0.00012094535052240875,0.17819013,0.28265628
5512.386159469674,3182.709082054042,11024.772318939347,0.0,5512.386159469674,0.0,-1.2000000040940193,2756.1930797348364,8268.57923920451,0.0,5512.386159469674,71.577896,0.038446706,0.02686684288782422,123.046875,7.5830455,533.76624,213.77731,0.3814384,1089.155308712537,1631.6829204508772,2104.9272717927633,-0.004089272875875029,0.19902879,0.3427746
5512.134449602122,3182.6433519101124,11024.268899204244,0.0,5512.134449602122,2.5712526304181187e-16,-1.2000000105537922,2756.067224801061,8268.201674403183,0.0,5512.134449602121,95.43198,0.056250203,0.043466728556745465,112.34714673913044,6.4658284,440.1938,225.70245,0.36552933,1319.9282381399903,1693.5267701334426,2588.3640095338983,0.005435961636001257,0.2699272,0.727135
5512.33312142403,3182.739700465344,11024.66624284806,0.0,5512.33312142403,4.2545486610377255e-16,-1.2000000087972893,2756.166560712015,8268.499682136046,0.0,5512.333121424031,50.758083,0.039198734,0.030665375068111643,117.45383522727273,8.133714,463.24643,217.2619,0.33640778,967.2844593375257,1496.965150928381,1552.7095853365386,-0.028074595760780356,0.19923383,0.35860103
5512.346461298499,3182.731999580531,11024.692922596998,0.0,5512.346461298499,-1.619788178250093e-16,-1.2000000074470725,2756.173230649249,8268.519691947748,0.0,5512.346461298499,64.561264,0.04240476,0.03144496434937612,151.99908088235293,6.675465,546.5028,211.69392,0.42954215,1121.7382237621102,1619.8066641733737,2206.0918243838028,0.0008724422663591446,0.23301384,0.40852004
5512.3540315106575,3182.72762939142,11024.708063021315,0.0,5512.3540315106575,1.0266220818912284e-16,-1.2000000067308394,2756.177015755329,8268.531047265988,0.0,5512.354031510658,72.212585,0.043727633,0.024757718582852303,117.45383522727273,6.69062,516.8327,202.08548,0.4217805,963.1332560265364,1515.123125288638,1721.4922930743244,-0.013600154766963735,0.20757462,0.4451613
5512.249488752557,3182.6433556214515,11024.498977505113,0.0,5512.249488752556,-7.048305299896984e-16,-1.2000000049564248,2756.124744376278,8268.374233128834,0.0,5512.249488752555,280.01395,0.07976442,0.12685464997387016,198.76802884615384,7.759334,447.64825,144.33563,0.3377752,2852.1007039126857,2625.4063276535967,5757.502782067587,-0.002861085035467898,0.48077318,1.3936356
5512.274364536859,3182.643356241718,11024.548729073718,0.0,5512.274364536859,-4.761306067093608e-16,-1.2000000040209513,2756.1371822684296,8268.411546805288,0.0,5512.274364536858,816.7265,0.12928504,0.07385956654319219,161.4990234375,7.9987164,445.9268,173.6979,0.2952484,1997.1064695454932,2166.273011639206,4058.2237243652344,0.01231006729435351,0.80830127,3.6559477
5512.31258287152,3182.751556879988,11024.625165743038,0.0,5512.312582871519,-5.272392074100854e-16,-1.200000011095914,2756.15629143576,8268.46887430728,0.0,5512.31258287152,39.497795,0.03664455,0.07129258176378596,143.5546875,8.696673,429.4246,126.50626,0.30665526,2551.9218878004654,2855.11605146622,5650.609509698276,0.0005443586157716344,0.1843282,0.31093356
5512.276668152169,3182.7722891629655,11024.55333630434,0.0,5512.27666815217,5.497254139359835e-16,-1.20000001575579,2756.138334076085,8268.415002228254,0.0,5512.276668152169,50.192844,0.045093417,0.03378706854642684,123.046875,7.0732903,489.02103,183.301,0.25991243,1455.4873373017174,2110.1363136306113,3033.3251953125,0.010719404475376781,0.22849344,0.46471345
5512.050036731695,3182.6433483051505,11024.10007346339,0.0,5512.050036731695,-2.373754579124e-16,-1.2000000159907256,2756.0250183658477,8268.075055097543,0.0,5512.0500367316945,14.12581,0.02401027,0.055911521038240215,184.5703125,7.9980826,458.2961,157.99547,0.3280547,1985.9735349341242,2620.6429874204673,4610.124206542969,0.04512212788811843,0.11906141,0.13258806
5512.051355090746,3182.6433483671894,11024.102710181493,0.0,5512.051355090746,4.733599307747621e-16,-1.2000000158971595,2756.0256775453736,8268.07703263612,0.0,5512.051355090746,17.620014,0.026776658,0.08614445574771108,161.4990234375,7.430882,487.5285,145.5675,0.37313107,2148.13686657576,2481.536852495406,4399.726867675781,0.012795888594169039,0.15751325,0.16520633
5512.027027027027,3182.6433471930513,11024.054054054053,0.0,5512.027027027027,2.495140916287686e-16,-1.2000000176679713,2756.0135135135133,8268.04054054054,0.0,5512.027027027027,54.284256,0.048256572,0.047316717429539704,112.34714673913044,5.341142,475.15836,164.1645,0.3605643,1758.279634303793,2451.9881136303275,3916.702403192935,-0.022856678555719954,0.25546902,0.5457
5512.353332446454,3182.7280329534765,11024.706664892909,0.0,5512.353332446454,-1.5473073004449392e-16,-1.2000000067954628,2756.176666223227,8268.529998669681,0.0,5512.353332446453,48.762177,0.036018737,0.02476986111850157,135.99917763157896,8.476088,450.7958,157.9956,0.19647022,1421.3611951652615,2322.382045422947,2944.66552734375,-0.004370840703495766,0.14903468,0.3042005
